"PID","lebe_cont","cand_rightwing","cand_change_R","cand_exp","cand_change","cand_econ","cand_cult","mob","soccon","lonely","selfplacement","mob_1R","mob_2","mob_3R","mob_4","mob_5","mob_6","mob_7R","mob_8R","soccon_1","soccon_2","soccon_3","soccon_4R","soccon_5","lonely_1","lonely_2","lonely_3","lebecool_self","lebecool_white","lebecool_black","lebecool_asian","lebecool_latino","ideo","party_gen","party_dem","party_rep","party_ind","party_followup","att_1","att_2","is_elg","age","gender","race","edu","income","income_num","edu_num","white_bin","man_bin","rep_bin","dem_bin","ind_bin","feedback"
"NL138qp",19,2,5,5,3,2,2,4.75,2,6,2,5,5,5,3,5,5,5,5,2,2,2,2,2,2,2,2,59,71,49,56,52,2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,1,1,48,"man","White","MA","$140,001-$160,000",8,5,1,1,0,1,0,NA
"JA431tg",54,6.5,4,2,4,7,6,5.625,3.2,3,1,7,5,6,5,5,5,6,6,3,3,3,2,5,1,1,1,80,67,63,68,64,6,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,42,"man","White","MA","$120,001-$140,000",7,5,1,1,1,0,0,NA
"KZ282up",10,5.5,2,5,6,5,6,6.125,3.8,5,3,7,6,6,6,6,6,6,6,5,3,5,3,3,2,1,2,70,83,64,80,61,5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,48,"woman","multiracial","2yearColl","$60,001-$80,000",4,3,0,0,1,0,0,NA
"LC334zj",0,1,6,1,2,1,1,4.75,1.4,4,1.5,5,5,5,4,4,5,5,5,1,1,1,2,2,2,1,1,80,80,70,75,72,4,"Independent",NA,NA,"Neither","Independent | Neither",1,1,1,52,"man","White","2yearColl","$80,001-$100,000",5,3,1,1,0,0,1,NA
"ZQ669zs",41,2.5,5,2,3,3,2,4.375,3.8,6,3,5,3,5,5,3,4,5,5,4,2,5,3,5,2,2,2,59,90,38,67,17,2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,1,41,"woman","multiracial","4yearColl","$120,001-$140,000",7,4,0,0,0,1,0,NA
"LZ691md",20,2.5,2,1,6,3,2,4.125,1.8,3,2,2,6,2,5,5,5,6,2,2,2,1,1,3,1,1,1,80,95,65,74,70,2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,1,25,"woman","White","4yearColl","Over $200,000",11,4,1,0,0,1,0,NA
"DS775ki",71,5.5,6,5,2,6,5,5.75,1.8,3,2,6,6,6,6,6,6,5,5,1,3,1,2,2,1,1,1,69,100,29,49,61,4,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,1,33,"man","White","2yearColl","$80,001-$100,000",5,3,1,1,0,0,1,"No comments"
"LF460xh",77,1,6,4,2,1,1,2.5,5,6,3,3,2,3,2,2,2,3,3,5,5,5,5,5,2,2,2,77,83,37,89,32,1,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,1,1,45,"man","White","MA","$100,001-$120,000",6,5,1,1,0,1,0,NA
"QT781wj",46,5,2,6,6,5,5,4.625,3.8,7,2,4,6,3,7,5,7,2,3,3,4,3,3,6,2,3,2,93,98,74,90,80,4,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican",1,1,1,53,"man","White","4yearColl","$20,001-$40,000",2,4,1,1,0,0,1,NA
"BD864vg",6,3.5,4,3,4,3,4,5,1.6,3,2,5,5,5,5,5,5,5,5,1,2,1,2,2,1,1,1,67,68,16,40,25,3,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,1,1,74,"woman","White","4yearColl","$140,001-$160,000",8,4,1,0,0,1,0,NA
"VQ450lt",34,4,5,4,3,3,5,4.75,3.4,5,3,5,4,5,5,5,5,4,5,3,3,3,3,5,1,2,2,59,89,28,76,44,5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,36,"man","Asian","4yearColl","$100,001-$120,000",6,4,0,1,1,0,0,NA
"QQ836mt",19,7,4,5,4,7,7,7,1,3,2,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,61,80,21,41,27,7,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,42,"man","White","2yearColl","$120,001-$140,000",7,3,1,1,1,0,0,NA
"GI082xj",58,3,2,5,6,3,3,3,5.2,6,4,3,3,3,3,3,3,3,3,5,6,6,3,6,2,2,2,37,93,43,97,29,2,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,1,31,"woman","White","GED","$20,001-$40,000",2,2,1,0,0,0,1,NA
"DJ176uk",61,1,7,3,1,1,1,5.75,5.6,7,3,5,6,6,6,5,6,6,6,6,7,5,4,6,2,2,3,72,86,50,92,41,3,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,1,41,"woman","White","2yearColl","Over $200,000",11,3,1,0,0,0,1,NA
"IZ800th",75,7,7,4,1,7,7,4.25,3.6,3,5,2,5,3,6,5,6,4,3,6,1,5,5,1,1,1,1,21,27,85,40,76,7,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,34,"woman","White","4yearColl","$40,001-$60,000",3,4,1,0,1,0,0,NA
"PI246ip",33,6,3,4,5,6,6,4.75,2.2,3,1,5,5,5,5,3,5,5,5,2,2,2,2,3,1,1,1,79,62,54,57,41,6,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,53,"woman","White","MA","Over $200,000",11,5,1,0,1,0,0,NA
"TW372rq",13,4.5,2,6,6,2,7,4.625,1.8,5,2,5,6,4,4,4,4,5,5,1,2,1,3,2,1,2,2,92,93,71,63,56,7,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,36,"man","White","MA","$180,001-$200,000",10,5,1,1,1,0,0,NA
"GD146us",67,2.5,3,3,5,3,2,2.75,5.6,9,4,3,3,3,3,3,3,2,2,6,6,6,4,6,3,3,3,49,98,27,73,58,3,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,1,1,57,"man","Hispanic, Latino, or Spanish origin","4yearColl","$80,001-$100,000",5,4,0,1,0,1,0,NA
"YS998wn",15,7,3,5,5,7,7,7,1,3,1,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,73,62,61,62,60,6,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,39,"man","White","4yearColl","$80,001-$100,000",5,4,1,1,1,0,0,"n/a"
"HX789cj",59,3.5,5,5,3,4,3,4,5.2,7,3,3,5,3,6,5,4,3,3,6,6,5,3,6,2,3,2,0,0,0,0,0,2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,1,1,39,"woman","Black or African American","4yearColl","$160,001-$180,000",9,4,0,0,0,1,0,NA
"OW541lm",61,6,1,6,7,6,6,4,3.4,5,4,5,6,2,3,6,6,2,2,3,3,3,2,6,1,2,2,3,90,4,2,4,6,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,45,"woman","Black or African American","4yearColl","$40,001-$60,000",3,4,0,0,1,0,0,"no comments"
"JP202ps",0,7,2,2,6,7,7,5.125,1,3,2.5,7,7,1,7,7,7,4,1,1,1,1,1,1,1,1,1,88,88,82,96,82,7,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,39,"woman","White","MA","$120,001-$140,000",7,5,1,0,1,0,0,NA
"CM737qj",0,2.5,2,4,6,3,2,4.625,1,3,1,5,3,5,4,5,5,5,5,1,1,1,1,1,1,1,1,85,65,25,57,32,1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,1,66,"man","White","4yearColl","Over $200,000",11,4,1,1,0,1,0,NA
"BH226xx",20,1.5,5,4,3,2,1,3,3.6,5,3,4,2,4,2,3,3,3,3,5,5,2,2,4,2,1,2,60,80,23,70,40,2,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,1,58,"man","White","4yearColl","$60,001-$80,000",4,4,1,1,0,0,1,"nope"
"VU832qs",18,5.5,2,5,6,5,6,4.125,2,3,1,4,5,3,5,6,5,2,3,2,2,2,2,2,1,1,1,97,80,60,66,63,6,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,51,"man","White","MA","$160,001-$180,000",9,5,1,1,1,0,0,NA
"DJ556fk",0,3.5,4,3,4,3,4,5.125,1,3,2,5,5,5,6,5,5,5,5,1,1,1,1,1,1,1,1,81,85,58,70,64,4,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,66,"woman","White","2yearColl","$60,001-$80,000",4,3,1,0,1,0,0,"thank you"
"PQ651lo",78,1,3,5,5,1,1,5.125,6,8,5,5,6,5,5,5,5,5,5,7,6,5,5,7,3,2,3,23,65,52,71,59,2,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,1,35,"woman","White","GED","$20,001-$40,000",2,2,1,0,0,0,1,NA
"WG808hz",89,1,4,2,4,1,1,4.375,2.4,3,5,6,4,5,4,4,4,4,4,2,4,2,2,2,1,1,1,20,99,36,71,55,1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,1,68,"woman","Black or African American","GED","$20,001-$40,000",2,2,0,0,0,1,0,NA
"WP563bz",77,7,7,4,1,7,7,7,1.4,3,3,7,7,7,7,7,7,7,7,1,1,1,2,2,1,1,1,59,89,20,75,29,6,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,19,"woman","White","GED","$40,001-$60,000",3,2,1,0,1,0,0,NA
"GB069aq",70,4,5,3,3,2,6,5.25,4.4,4,4.5,5,5,6,6,5,5,5,5,5,3,5,3,6,1,1,2,10,40,20,20,10,5,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican",1,1,1,38,"man","White","GED","$60,001-$80,000",4,2,1,1,0,0,1,NA
"ZQ854pa",0,2.5,3,5,5,4,1,5.625,2.2,5,2,6,6,5,6,6,6,5,5,3,2,2,2,2,2,1,2,85,90,35,80,20,2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,1,60,"woman","Black or African American","4yearColl","$40,001-$60,000",3,4,0,0,0,1,0,"na"
"HD851zy",80,1,6,4,2,1,1,3.25,5,6,2,4,2,5,3,3,3,3,3,5,5,5,4,6,2,2,2,31,50,19,24,15,1,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,1,32,"man","White","MA","$40,001-$60,000",3,5,1,1,0,0,1,NA
"WH439fx",52,2.5,4,5,4,4,1,3.875,5,6,5,3,4,6,4,3,4,3,4,5,5,5,5,5,2,2,2,40,80,60,65,50,4,"Independent",NA,NA,"Neither","Independent | Neither",1,1,1,48,"woman","Other (please specify)","4yearColl","$20,001-$40,000",2,4,0,0,0,0,1,NA
"ID175gc",81,1.5,3,4,5,2,1,4.375,6.4,9,4,5,5,3,5,4,5,5,3,7,7,6,5,7,3,3,3,30,85,42,36,24,3,"Independent",NA,NA,"Neither","Independent | Neither",1,1,1,54,"woman","White","2yearColl","$20,001-$40,000",2,3,1,0,0,0,1,NA
"FY263jm",73,4.5,2,5,6,5,4,3.875,4.2,5,2,3,5,5,4,4,5,3,2,5,3,5,4,4,2,1,2,56,22,35,11,62,7,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,47,"woman","multiracial","MA","$40,001-$60,000",3,5,0,0,1,0,0,NA
"DM315jc",41,4.5,3,4,5,5,4,6.125,3.4,7,3,6,6,6,6,7,6,6,6,5,3,3,4,2,3,2,2,60,83,57,74,52,7,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,48,"woman","Black or African American","PHD","$20,001-$40,000",2,6,0,0,1,0,0,NA
"HX573uz",80,5.5,5,4,3,4,7,2.875,4.6,8,5,3,3,4,3,3,3,2,2,5,5,4,4,5,3,3,2,20,90,70,80,50,6,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,48,"woman","Hispanic, Latino, or Spanish origin","4yearColl","$0-$20,000",1,4,0,0,1,0,0,NA
"NA078qv",62,4.5,6,2,2,2,7,5,2.2,3,3,5,5,5,5,5,5,5,5,2,1,2,3,3,1,1,1,50,50,50,50,50,6,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,37,"woman","White","2yearColl","$0-$20,000",1,3,1,0,1,0,0,NA
"VZ839hc",50,5,2,5,6,5,5,4.125,2.4,5,2,4,4,3,4,4,5,4,5,2,2,3,2,3,1,2,2,43,52,27,29,34,6,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,46,"woman","White","GED","$40,001-$60,000",3,2,1,0,1,0,0,NA
"VS960vl",34,1.5,4,1,4,1,2,2.875,1.8,3,5,3,2,3,3,3,3,3,3,2,1,1,2,3,1,1,1,24,95,53,48,48,3,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,1,54,"man","White","GED","$0-$20,000",1,2,1,1,0,0,1,"None"
"KQ774ds",0,3.5,2,5,6,5,2,4,1,3,3,2,6,2,6,6,5,2,3,1,1,1,1,1,1,1,1,81,82,82,72,76,6,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,51,"man","White","MA","$180,001-$200,000",10,5,1,1,1,0,0,NA
"OO769bo",13,6,3,4,5,5,7,5.875,2.2,3,1.5,7,6,6,6,5,5,6,6,2,2,2,3,2,1,1,1,83,68,18,38,83,7,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,50,"man","Hispanic, Latino, or Spanish origin","4yearColl","$100,001-$120,000",6,4,0,1,1,0,0,NA
"IC081gk",55,1,6,6,2,1,1,3.375,2.4,3,3,3,3,3,3,5,5,4,1,2,2,2,2,4,1,1,1,52,91,38,70,16,1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,1,30,"woman","Black or African American","4yearColl","$80,001-$100,000",5,4,0,0,0,1,0,NA
"ZL344kk",23,4,1,6,7,3,5,5,2.6,3,2,6,5,6,5,5,5,3,5,3,2,2,3,3,1,1,1,63,75,58,32,22,6,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,41,"woman","White","PHD","$140,001-$160,000",8,6,1,0,1,0,0,"n/a"
"SI014dy",85,2,5,1,3,3,1,3.625,5.8,9,5,3,3,3,3,4,5,4,4,6,6,6,5,6,3,3,3,16,71,26,58,40,2,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,1,35,"woman","Black or African American","4yearColl","$0-$20,000",1,4,0,0,0,0,1,NA
"QY419tz",89,1,5,4,3,1,1,2.875,6.8,9,3,3,2,3,3,3,3,3,3,7,7,7,6,7,3,3,3,25,89,21,74,19,1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,1,38,"woman","White","GED","$40,001-$60,000",3,2,1,0,0,1,0,NA
"UU195pr",61,2,1,2,7,3,1,5.75,4.8,8,5,5,5,6,6,6,6,6,6,5,4,5,4,6,3,3,2,34,83,45,73,60,3,"Independent",NA,NA,"Neither","Independent | Neither",1,1,1,33,"woman","Black or African American","GED","$40,001-$60,000",3,2,0,0,0,0,1,NA
"AV148en",15,1,3,5,5,1,1,2.5,3.6,5,1,3,2,3,2,1,3,3,3,3,2,5,3,5,2,1,2,70,60,30,50,25,2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,1,31,"woman","White","MA","$100,001-$120,000",6,5,1,0,0,1,0,NA
"NG464jk",0,4,4,3,4,5,3,6.125,3,3,1,6,6,6,6,6,6,6,7,3,3,3,3,3,1,1,1,81,70,21,61,26,3,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,1,35,"man","Asian","4yearColl","Over $200,000",11,4,0,1,0,0,1,NA
"ZX719uf",15,4.5,6,2,2,4,5,3.625,4.6,6,1,5,3,3,3,3,6,3,3,5,5,5,3,5,2,2,2,75,69,72,69,66,4,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican",1,1,1,54,"man","White","GED","$40,001-$60,000",3,2,1,1,0,0,1,"Thank you"
"ZI904zb",90,1.5,5,4,3,2,1,5.125,4.8,5,4.5,5,5,5,6,5,5,5,5,5,5,6,3,5,1,2,2,20,86,60,55,20,2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,1,44,"woman","multiracial","2yearColl","$80,001-$100,000",5,3,0,0,0,1,0,NA
"CO770gl",20,3,3,7,5,2,4,5.5,1,3,2,6,5,6,5,5,5,6,6,1,1,1,1,1,1,1,1,52,81,35,43,39,4,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,1,1,68,"woman","White","GED","$40,001-$60,000",3,2,1,0,0,1,0,NA
"VK949jc",28,5.5,3,5,5,5,6,5.5,2.2,4,4.5,6,5,6,5,5,5,6,6,3,2,2,2,2,1,2,1,50,86,50,66,61,5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,50,"man","Black or African American","GED","$180,001-$200,000",10,2,0,1,1,0,0,NA
"PE764iz",40,6.5,5,4,3,7,6,6.625,6,3,2,7,5,7,7,7,7,7,6,7,5,6,6,6,1,1,1,50,47,43,74,41,6,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,56,"woman","White","4yearColl","$100,001-$120,000",6,4,1,0,1,0,0,"n/a"
"XK417nw",10,3,4,5,4,3,3,4.75,2.4,3,3,5,5,5,5,3,5,5,5,2,1,2,6,1,1,1,1,0,0,0,0,0,2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,1,72,"man","White","2yearColl","$40,001-$60,000",3,3,1,1,0,1,0,"none"
"ZC466pz",88,1,5,5,3,1,1,1.875,5.6,9,4.5,2,2,1,2,2,2,2,2,7,2,7,6,6,3,3,3,16,61,26,34,16,2,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,1,33,"woman","Hispanic, Latino, or Spanish origin","GED","$20,001-$40,000",2,2,0,0,0,0,1,NA
"VU326lu",13,2.5,5,5,3,2,3,5.75,2.8,6,3,5,7,5,6,6,6,5,6,3,3,3,3,2,2,2,2,76,86,58,82,22,4,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,51,"man","White","4yearColl","$180,001-$200,000",10,4,1,1,1,0,0,NA
"WG142ow",0,7,1,1,7,7,7,5.125,1.4,3,2.5,7,7,4,6,7,2,6,2,1,1,1,1,3,1,1,1,86,86,78,92,77,7,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,78,"man","White","2yearColl","$80,001-$100,000",5,3,1,1,1,0,0,"n/a"
"VW248mc",39,4,4,4,4,2,6,4.125,2,3,4.5,4,4,5,4,4,4,4,4,2,2,2,2,2,1,1,1,0,98,0,40,20,6,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,24,"man","Black or African American","MA","$80,001-$100,000",5,5,0,1,1,0,0,NA
"JP621qd",20,7,1,1,7,7,7,7,4.4,8,5,7,7,7,7,7,7,7,7,3,6,5,4,4,3,3,2,20,51,40,51,36,6,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,57,"man","White","GED","$20,001-$40,000",2,2,1,1,1,0,0,NA
"KM172rm",17,5.5,3,5,5,6,5,6,2,3,3,6,6,6,6,6,6,6,6,2,2,2,2,2,1,1,1,53,56,44,59,50,5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,31,"man","multiracial","4yearColl","$140,001-$160,000",8,4,0,1,1,0,0,"Thanks!"
"QT835cg",20,2,3,3,5,3,1,6,2.2,6,1,6,6,6,6,6,6,6,6,2,2,2,3,2,2,2,2,90,84,63,73,49,2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,1,47,"woman","White","PHD","Over $200,000",11,6,1,0,0,1,0,NA
"SM837ak",15,4,4,3,4,1,7,4.875,2.4,3,5,5,5,5,5,4,5,5,5,1,1,4,2,4,1,1,1,20,85,76,76,60,5,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican",1,1,1,45,"woman","White","GED","$140,001-$160,000",8,2,1,0,0,0,1,NA
"ET338cu",0,3.5,3,4,5,3,4,6.25,3.6,5,4,7,6,7,6,7,5,6,6,3,3,4,4,4,1,2,2,60,100,40,65,65,5,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican",1,1,1,63,"man","White","4yearColl","$60,001-$80,000",4,4,1,1,0,0,1,NA
"KX271ye",40,5,2,4,6,7,3,5.625,4.2,7,3,6,5,5,6,5,7,6,5,5,3,5,3,5,2,2,3,61,100,21,91,11,4,"Independent",NA,NA,"Neither","Independent | Neither",1,1,1,41,"woman","Black or African American","4yearColl","$100,001-$120,000",6,4,0,0,0,0,1,NA
"XW770hy",52,2,4,5,4,2,2,5,2.8,7,3,4,5,4,6,4,6,5,6,3,3,2,4,2,2,2,3,65,87,32,79,51,2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,1,1,31,"woman","Hispanic, Latino, or Spanish origin","2yearColl","$60,001-$80,000",4,3,0,0,0,1,0,NA
"RB487fd",0,6.5,6,5,2,7,6,5.25,4,4,1,5,6,4,6,6,5,4,6,5,4,2,4,5,2,1,1,80,52,51,53,66,4,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,65,"man","White","4yearColl","Over $200,000",11,4,1,1,1,0,0,"I enjoy solitude and being away from a lot of people. I spend time outdoors to just sit and be in awe of God's creations around me."
"IV892kj",59,4.5,2,4,6,6,3,5.125,5,6,1,6,2,6,6,6,5,5,5,5,5,5,5,5,2,2,2,77,66,60,63,63,5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,54,"man","White","4yearColl","Over $200,000",11,4,1,1,1,0,0,NA
"LB802pf",42,5.5,4,5,4,5,6,3.625,5,6,3,5,3,3,3,2,3,5,5,5,5,5,5,5,2,2,2,60,70,31,70,41,6,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,26,"man","White","4yearColl","$120,001-$140,000",7,4,1,1,1,0,0,NA
"AX964xi",13,1.5,3,7,5,2,1,4,1.8,3,2.5,4,4,4,4,4,4,4,4,2,2,2,1,2,1,1,1,70,90,40,70,40,5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,25,"man","Asian","4yearColl","$60,001-$80,000",4,4,0,1,1,0,0,NA
"JY292hv",70,3.5,5,3,3,4,3,4.75,4.2,5,3.5,5,4,6,5,4,4,6,4,5,5,4,3,4,1,2,2,30,75,25,60,30,2,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,1,39,"man","Black or African American","4yearColl",NA,NA,4,0,1,0,0,1,NA
"AW522jq",40,2.5,3,5,5,4,1,5.625,4.2,5,4,5,6,6,6,6,6,4,6,4,5,5,2,5,1,2,2,46,83,34,74,57,2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,1,27,"woman","Black or African American","2yearColl","$20,001-$40,000",2,3,0,0,0,1,0,NA
"OE863tq",50,2.5,3,4,5,3,2,5.375,3,5,1.5,3,6,6,5,6,6,6,5,3,2,3,2,5,2,2,1,80,80,50,70,60,4,"Independent",NA,NA,"Neither","Independent | Neither",1,1,1,60,"man","White","MA","$60,001-$80,000",4,5,1,1,0,0,1,NA
"HW941mo",100,1,7,6,1,1,1,4.5,2,3,2,5,5,4,5,6,4,5,2,2,2,2,2,2,1,1,1,44,100,43,9,23,1,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,54,"woman","Black or African American","PHD","$140,001-$160,000",8,6,0,0,1,0,0,NA
"YF440pi",60,3.5,3,4,5,4,3,5,3.8,4,2,5,4,6,5,5,5,5,5,3,4,5,3,4,1,1,2,80,95,70,65,70,4,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,1,61,"man","Black or African American","2yearColl","$20,001-$40,000",2,3,0,1,0,1,0,"I have no additional comments to share"
"TD758ma",18,3,4,3,4,3,3,4.625,2,3,3,5,5,4,5,5,6,4,3,2,2,2,2,2,1,1,1,75,95,58,80,60,5,"Independent",NA,NA,"Neither","Independent | Neither",1,1,1,60,"man","multiracial","2yearColl","Over $200,000",11,3,0,1,0,0,1,NA
"OV650du",0,1,7,7,1,1,1,6,2,3,2,6,6,6,6,6,6,6,6,2,2,2,2,2,1,1,1,80,100,53,61,57,7,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,39,"woman","White","MA","$100,001-$120,000",6,5,1,0,1,0,0,"The study was good"
"IU729vo",18,6.5,7,2,1,7,6,6,4,5,3.5,6,6,6,6,6,6,6,6,5,5,2,4,4,2,1,2,60,70,60,70,54,6,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican",1,1,1,60,"man","Hispanic, Latino, or Spanish origin","4yearColl","$100,001-$120,000",6,4,0,1,0,0,1,"none"
"GA848uu",62,4.5,4,3,4,3,6,3.125,5,6,3,4,3,3,3,3,3,3,3,5,5,5,4,6,2,2,2,74,81,66,87,42,6,"Independent",NA,NA,"Neither","Independent | Neither",1,1,1,68,"woman","White","4yearColl","$60,001-$80,000",4,4,1,0,0,0,1,NA
"FN432dr",81,3.5,2,6,6,3,4,4.125,4.4,8,2,5,4,4,3,5,6,3,3,6,3,4,4,5,3,2,3,64,100,15,52,17,3,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,1,23,"man","White","GED","$20,001-$40,000",2,2,1,1,0,0,1,NA
"GO439ei",55,5,3,3,5,5,5,5.875,2,3,3,6,5,6,6,6,6,6,6,2,2,2,2,2,1,1,1,0,0,0,0,0,5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,43,"woman","White","GED","$40,001-$60,000",3,2,1,0,1,0,0,NA
"EY989mx",42,1,7,1,1,1,1,5,5.4,6,2,5,5,5,5,5,5,5,5,5,6,5,5,6,2,2,2,20,30,5,5,5,1,"Independent",NA,NA,"Neither","Independent | Neither",1,1,1,35,"man","White","MA","$100,001-$120,000",6,5,1,1,0,0,1,NA
"JB630dp",20,4,6,7,2,1,7,4.5,3,7,3,6,6,2,6,5,6,3,2,3,3,3,3,3,2,3,2,0,0,0,0,0,7,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,41,"woman","Black or African American","4yearColl","$160,001-$180,000",9,4,0,0,1,0,0,NA
"YD180ra",55,1.5,3,7,5,2,1,2,2.4,5,3,2,2,2,2,2,2,2,2,2,2,2,3,3,1,2,2,50,60,45,55,40,2,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,1,29,"woman","Hispanic, Latino, or Spanish origin","4yearColl","$120,001-$140,000",7,4,0,0,0,0,1,NA
"EN469py",72,5.5,7,6,1,5,6,6,1.4,3,2,6,6,6,6,6,6,6,6,2,1,1,1,2,1,1,1,80,100,31,69,60,5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,51,"woman","White","MA","$140,001-$160,000",8,5,1,0,1,0,0,"No commets."
"ZD161yk",50,1.5,4,3,4,2,1,4.25,3.4,3,3,4,4,6,4,4,4,4,4,3,2,4,4,4,1,1,1,49,89,25,72,23,2,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,1,49,"woman","White","2yearColl","$120,001-$140,000",7,3,1,0,0,0,1,NA
"WD826yt",51,4.5,7,7,1,7,2,4.75,5.8,6,3,2,6,2,7,7,6,5,3,7,7,7,1,7,2,2,2,70,77,32,15,85,6,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,29,"woman","White","4yearColl","$0-$20,000",1,4,1,0,1,0,0,NA
"AZ951yf",0,4,3,2,5,3,5,3,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,1,1,0,0,0,0,0,6,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,38,"woman","White","2yearColl","$80,001-$100,000",5,3,1,0,1,0,0,NA
"GH805ki",60,1,6,5,2,1,1,5.25,2.6,3,2,5,5,5,5,5,6,5,6,2,3,3,2,3,1,1,1,75,85,13,70,20,1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,1,36,"man","White","4yearColl","$140,001-$160,000",8,4,1,1,0,1,0,NA
