"PID","STATE","COUNTY","CAND_1","CAND_2","RACETYPE","PLACENAME","lebe_cont","vote_sweep","vote_sweep_all","vote_other","vote_inc_all","vote_t2","vote_sweep_t2","vote_sweep_all_t2","vote_other_t2","vote_inc_all_t2","cand1_change","cand2_change","cand1_rightwing","cand2_rightwing","cand1_cult","cand2_cult","cand1_econ","cand2_econ","vote_turnout","vote_who","ideo","party_gen","party_dem","party_rep","party_ind","party_followup","party_id","is_elg","age","gender","race","edu","income","income_num","edu_num","white_bin","man_bin","rep_bin","dem_bin","ind_bin","feedback"
"EY589ii","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",20,1,1,0,0,"Zohran Mamdani",1,1,0,0,4,1,1.5,7,1,7,2,7,"Yes","Zohran Mamdani",1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,46,"man","White","PHD","$80,001-$100,000",5,6,1,1,0,1,0,"n/a"
"FB782gm","New Jersey","Monmouth","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",60,0,0,0,1,"Mikie Sherill",0,0,0,1,4,2,7,1.5,7,1,7,2,"Yes","Mikie Sherill",3,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic","Dem",1,53,"woman","White","2yearColl","$100,001-$120,000",6,3,1,0,0,0,1,NA
"FD680rk","New Jersey","Mercer","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",31,0,0,0,1,"Mikie Sherill",0,0,0,1,7,4,7,2,7,1,7,3,"Yes","Mikie Sherill",4,"Independent",NA,NA,"Neither","Independent | Neither","Ind",1,45,"woman","Hispanic, Latino, or Spanish origin","MA","$60,001-$80,000",4,5,0,0,0,0,1,NA
"FE297qe","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",90,1,1,0,0,"Zohran Mamdani",1,1,0,0,6,2,1.5,5,1,5,2,5,"Yes","Zohran Mamdani",3,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,38,"man","White","4yearColl","$80,001-$100,000",5,4,1,1,0,1,0,NA
"FI674ao","New York","Bronx","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",80,1,1,0,0,"Zohran Mamdani",1,1,0,0,5,2,3.5,3.5,2,4,5,3,"Yes","Zohran Mamdani",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,50,"woman","Black or African American","GED","$40,001-$60,000",3,2,0,0,0,1,0,NA
"FK447if","New Jersey","Bergen","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",58,1,1,0,0,"Jack Ciattarelli",1,1,0,0,5,2,4,3,5,1,3,5,"Yes","Jack Ciattarelli",2,"Republican",NA,"Not very strong",NA,"Republican | Not very strong","Rep",1,51,"woman","White","2yearColl","$180,001-$200,000",10,3,1,0,1,0,0,NA
"FK494oe","Washington",NA,"Bruce Harrell","Katie Wilson","Mayoral","Seattle",23,1,1,0,0,NA,NA,NA,NA,NA,5,4,5,6,5,6,5,6,"Yes","Katie Wilson",7,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,26,"woman","White","4yearColl","$20,001-$40,000",2,4,1,0,0,1,0,NA
"FK720un","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",85,1,1,0,0,NA,NA,0,1,0,3,6,3,2,3,2,3,2,"Yes","Omar Fateh",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,45,"man","White","GED","$40,001-$60,000",3,2,1,1,0,1,0,NA
"FL397pt","New Jersey","Hunterdon","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",20,1,1,0,0,"Jack Ciattarelli",1,1,0,0,2,6,7,2,7,2,7,2,"Yes","Jack Ciattarelli",6,"Republican",NA,"Strong",NA,"Republican | Strong","Rep",1,52,"woman","White","GED","Over $200,000",11,2,1,0,1,0,0,NA
"FO667gx","New Jersey","Mercer","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",25,0,0,0,1,"Mikie Sherill",0,0,0,1,2,3,6,3.5,7,4,5,3,"Yes","Mikie Sherill",2,"Other party",NA,NA,"Closer to Democratic","Independent | Closer to Democratic","Dem",1,29,"woman","Black or African American","MA","$40,001-$60,000",3,5,0,0,0,0,0,NA
"FO797cq","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",75,1,1,0,0,NA,NA,NA,NA,NA,7,1,1,4.5,1,3,1,6,"Yes","Zohran Mamdani",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,33,"woman","Black or African American","MA","$100,001-$120,000",6,5,0,0,0,1,0,NA
"FP639lp","New Jersey","Mercer","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",72,1,1,0,0,"Jack Ciattarelli",1,1,0,0,3,6,5.5,3,5,3,6,3,"Yes","Jack Ciattarelli",5,"Independent",NA,NA,"Neither","Independent | Neither","Ind",1,56,"woman","White","MA","$0-$20,000",1,5,1,0,0,0,1,NA
"FP696ga","New Jersey","Sussex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",80,0,0,0,1,"Mikie Sherill",0,0,0,1,7,3,4,4,7,3,1,5,"Yes","Mikie Sherill",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,40,"woman","White","MA","$160,001-$180,000",9,5,1,0,0,1,0,NA
"FP918gi","New Jersey","Bergen","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",51,0,0,0,1,"Mikie Sherill",0,0,0,1,1,1,7,5.5,7,4,7,7,"Not sure","Mikie Sherill",1,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,26,"woman","multiracial","PHD","$80,001-$100,000",5,6,0,0,0,1,0,NA
"FQ656ef","New Jersey","Camden","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",79,NA,0,1,0,NA,NA,0,1,0,5,5,4.5,4.5,5,5,4,4,"No",NA,6,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic","Dem",1,35,"woman","Black or African American","GED","$40,001-$60,000",3,2,0,0,0,0,1,NA
"FS624ab","New Jersey","Salem","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",20,1,1,0,0,NA,NA,NA,NA,NA,4,5,5.5,1.5,5,1,6,2,"Yes","Jack Ciattarelli",5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong","Rep",1,38,"man","White","4yearColl","$80,001-$100,000",5,4,1,1,1,0,0,NA
"FT266jm","New Jersey","Camden","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",40,NA,0,1,0,NA,NA,0,1,0,5,3,5,3,5,3,5,3,"Not sure",NA,4,"Independent",NA,NA,"Neither","Independent | Neither","Ind",1,44,"man","White","GED","$60,001-$80,000",4,2,1,1,0,0,1,"I wish we weren't trapped in a 2 party system."
"FT298ht","New Jersey","Bergen","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",30,0,0,0,1,"Mikie Sherill",0,0,0,1,4,2,6,1.5,6,2,6,1,"Yes","Mikie Sherill",3,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,40,"woman","Black or African American","4yearColl","$100,001-$120,000",6,4,0,0,0,1,0,NA
"FU799cx","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",41,0,0,0,1,"Jacob Frey",0,0,0,1,5,2,5,3,5,3,5,3,"Yes","Jacob Frey",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,29,"man","Black or African American","MA","$140,001-$160,000",8,5,0,1,0,1,0,NA
"FV579kz","New Jersey","Morris","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",35,0,0,0,1,"Mikie Sherill",0,0,0,1,6,2,5.5,1.5,6,1,5,2,"Yes","Mikie Sherill",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,48,"man","multiracial","2yearColl","$60,001-$80,000",4,3,0,1,0,1,0,"Important election coming to our state. Hoping Sherrill can pull it off. Looks like it’s going to be tight. Thanks for the study on this topic!"
"FW858tc","New Jersey","Camden","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",85,0,0,0,1,"Mikie Sherill",0,0,0,1,1,1,6,4,7,5,5,3,"Yes","Mikie Sherill",3,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,30,"man","Black or African American","GED","$40,001-$60,000",3,2,0,1,0,1,0,NA
"FX544eo","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",84,1,1,0,0,"Zohran Mamdani",1,1,0,0,6,2,1.5,5,1,5,2,5,"Yes","Zohran Mamdani",2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,25,"woman","Asian","4yearColl","$40,001-$60,000",3,4,0,0,0,1,0,"n/a"
"FX863st","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",65,0,0,0,1,NA,NA,0,1,0,3,6,3,2,3,2,3,2,"No","Jacob Frey",3,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic","Dem",1,37,"woman","White","4yearColl","$40,001-$60,000",3,4,1,0,0,0,1,NA
"FY666vr","New Jersey","Ocean","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",27,1,1,0,0,NA,NA,NA,NA,NA,7,5,6,1.5,7,1,5,2,"Yes","Jack Ciattarelli",7,"Republican",NA,"Strong",NA,"Republican | Strong","Rep",1,22,"man","White","4yearColl",NA,NA,4,1,1,1,0,0,NA
"FY947ss","New Jersey","Middlesex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",35,0,0,0,1,"Mikie Sherill",0,0,0,1,6,3,6,2,6,1,6,3,"Yes","Mikie Sherill",1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,23,"woman","multiracial","2yearColl","Over $200,000",11,3,0,0,0,1,0,NA
"FZ232wi","New Jersey","Monmouth","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",0,1,1,0,0,"Jack Ciattarelli",1,1,0,0,5,1,5,1,6,1,4,1,"Yes","Jack Ciattarelli",5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong","Rep",1,49,"woman","White","GED","$140,001-$160,000",8,2,1,0,1,0,0,NA
"GB434we","New Jersey","Monmouth","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",20,NA,0,1,0,"Jack Ciattarelli",1,1,0,0,5,2,4,3,4,3,4,3,"No",NA,5,"Republican",NA,"Strong",NA,"Republican | Strong","Rep",1,66,"woman","White","GED","$40,001-$60,000",3,2,1,0,1,0,0,NA
"GC265ke","Washington","King","Bruce Harrell","Katie Wilson","Mayoral","Seattle",35,1,1,0,0,"Katie Wilson",1,1,0,0,1,5,4,1.5,3,1,5,2,"Yes","Katie Wilson",1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,29,"woman","White","MA","$120,001-$140,000",7,5,1,0,0,1,0,NA
"GC984pq","Washington","King","Bruce Harrell","Katie Wilson","Mayoral","Seattle",20,0,0,0,1,"Bruce Harrell",0,0,0,1,2,6,3.5,1,2,1,5,1,"Yes","Bruce Harrell",5,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican","Rep",1,51,"man","White","4yearColl","$140,001-$160,000",8,4,1,1,0,0,1,NA
"GD694ll","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",51,1,1,0,0,"Omar Fateh",1,1,0,0,2,6,7,1,7,1,7,1,"Yes","Omar Fateh",1,"No preference",NA,NA,"Neither","Independent | Neither","Ind",1,25,NA,"White","MA","$60,001-$80,000",4,5,1,NA,0,0,0,NA
"GD895pa","New Jersey","Mercer","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",12,0,0,0,1,"Mikie Sherill",0,0,0,1,7,3,7,3,7,2,7,4,"Yes","Mikie Sherill",1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,62,"woman","White","GED","$120,001-$140,000",7,2,1,0,0,1,0,NA
"GJ702jq","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",63,0,0,0,1,NA,NA,0,1,0,1,1,4,3.5,3,1,5,6,"No","Jacob Frey",1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,26,"woman","Black or African American","4yearColl","$60,001-$80,000",4,4,0,0,0,1,0,NA
"GK533ht","New Jersey","Burlington","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",82,NA,0,1,0,NA,NA,0,1,0,1,1,4,4,4,4,4,4,"No",NA,3,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic","Dem",1,43,"woman","White","GED","$40,001-$60,000",3,2,1,0,0,0,1,NA
"GL576fm","New Jersey","Monmouth","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",72,0,0,0,1,NA,NA,NA,NA,NA,7,5,7,2.5,7,2,7,3,"Yes","Mikie Sherill",1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,44,"man","White","PHD","$80,001-$100,000",5,6,1,1,0,1,0,"None"
"GM123dk","New Jersey","Ocean","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",25,1,1,0,0,"Jack Ciattarelli",1,1,0,0,5,2,5.5,2,6,1,5,3,"Yes","Jack Ciattarelli",4,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican","Rep",1,57,"man","White","4yearColl","$20,001-$40,000",2,4,1,1,0,0,1,NA
"GS510ar","New York","Queens","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",50,1,1,0,0,"Andrew Cuomo",0,0,0,1,3,3,4.5,5.5,2,4,7,7,"No","Zohran Mamdani",1,"No preference",NA,NA,"Neither","Independent | Neither","Ind",1,43,"man","Asian","GED","$0-$20,000",1,2,0,1,0,0,0,NA
"GU369nd","New Jersey","Burlington","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",75,0,0,0,1,NA,NA,NA,NA,NA,1,4,7,3,7,3,7,3,"Yes","Mikie Sherill",2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,34,"woman","Black or African American","4yearColl","$140,001-$160,000",8,4,0,0,0,1,0,NA
"GU421cz","New York","Richmond","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",18,NA,0,1,0,"No Vote",NA,0,1,0,7,1,2.5,2.5,4,1,1,4,"Yes",NA,4,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic","Dem",1,44,"man","White","4yearColl","$80,001-$100,000",5,4,1,1,0,0,1,NA
"GV426wp","New York","Queens","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",40,1,1,0,0,"Zohran Mamdani",1,1,0,0,6,2,2,4.5,2,4,2,5,"Yes","Zohran Mamdani",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,29,"man","Asian","4yearColl","$60,001-$80,000",4,4,0,1,0,1,0,NA
"GW402fk","New York","Queens","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",82,1,1,0,0,"Zohran Mamdani",1,1,0,0,6,2,2,6,2,6,2,6,"Yes","Zohran Mamdani",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,29,"woman","Hispanic, Latino, or Spanish origin","GED","$40,001-$60,000",3,2,0,0,0,1,0,NA
"GX404pe","New Jersey","Hudson","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",60,0,0,0,1,NA,NA,NA,NA,NA,5,1,6,2.5,6,3,6,2,"Not sure","Mikie Sherill",4,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican","Rep",1,27,"man","White","4yearColl",NA,NA,4,1,1,0,0,1,NA
"GY109bx","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",0,1,1,0,0,"Omar Fateh",1,1,0,0,2,6,3,1,3,1,3,1,"Yes","Omar Fateh",1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,29,"man","White","PHD","$100,001-$120,000",6,6,1,1,0,1,0,NA
"GZ927iw","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",68,1,1,0,0,NA,NA,NA,NA,NA,7,2,1.5,6,2,7,1,5,"Yes","Zohran Mamdani",2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,40,"man","Hispanic, Latino, or Spanish origin","GED","$100,001-$120,000",6,2,0,1,0,1,0,NA
"HB190ln","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",79,0,0,0,1,"Andrew Cuomo",0,0,0,1,7,4,1,6,1,5,1,7,"Yes","Andrew Cuomo",6,"Republican",NA,"Strong",NA,"Republican | Strong","Rep",1,21,"man","White","GED","Over $200,000",11,2,1,1,1,0,0,NA
"HB590sd","New Jersey","Morris","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",45,0,0,0,1,"Mikie Sherill",0,0,0,1,4,3,5,3.5,6,3,4,4,"Yes","Mikie Sherill",4,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,39,"woman","White","4yearColl","$100,001-$120,000",6,4,1,0,0,1,0,NA
"HD378xl","New Jersey","Somerset","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",56,1,1,0,0,"Jack Ciattarelli",1,1,0,0,4,1,6,1,5,1,7,1,"Yes","Jack Ciattarelli",5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong","Rep",1,52,"woman","White","4yearColl","Over $200,000",11,4,1,0,1,0,0,"Mikie Sherrill is a cheat and a liar."
"HE907aa","New Jersey","Camden","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",43,0,0,0,1,"Mikie Sherill",0,0,0,1,5,2,5.5,2.5,6,2,5,3,"Yes","Mikie Sherill",4,"Republican",NA,"Not very strong",NA,"Republican | Not very strong","Rep",1,45,"man","White","4yearColl","$160,001-$180,000",9,4,1,1,1,0,0,NA
"HF352tr","New Jersey","Monmouth","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",38,0,0,0,1,"Mikie Sherill",0,0,0,1,6,3,6,2.5,6,2,6,3,"Yes","Mikie Sherill",3,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,50,"man","White","4yearColl","$80,001-$100,000",5,4,1,1,0,1,0,NA
"HH180tr","New Jersey","Monmouth","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",57,1,1,0,0,"Jack Ciattarelli",1,1,0,0,4,6,4.5,3.5,5,3,4,4,"Not sure","Jack Ciattarelli",5,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican","Rep",1,29,"man","White","GED","$40,001-$60,000",3,2,1,1,0,0,1,NA
"HI922yh","Minnesota","Anoka","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",80,0,0,0,1,"Omar Fateh",1,1,0,0,4,5,3.5,3,3,2,4,4,"No","Jacob Frey",2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,34,"woman","White","2yearColl","$100,001-$120,000",6,3,1,0,0,1,0,NA
"HK012qp","New Jersey","Middlesex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",39,0,0,0,1,"Mikie Sherill",0,0,0,1,5,6,3,3,1,2,5,4,"Yes","Mikie Sherill",3,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,30,"woman","Asian","4yearColl","Over $200,000",11,4,0,0,0,1,0,NA
"HM883eo","New Jersey","Warren","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",60,0,0,0,1,NA,NA,0,1,0,5,4,5.5,3,5,3,6,3,"Not sure","Mikie Sherill",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,31,"man","Asian",NA,"$20,001-$40,000",2,NA,0,1,0,1,0,NA
"HP292mc","New Jersey","Cumberland","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",28,1,1,0,0,NA,NA,0,1,0,5,1,5,3.5,6,3,4,4,"Yes","Jack Ciattarelli",4,"Republican",NA,"Not very strong",NA,"Republican | Not very strong","Rep",1,45,"woman","White","GED","$20,001-$40,000",2,2,1,0,1,0,0,NA
"HQ538ym","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",5,0,0,0,1,"Jacob Frey",0,0,0,1,3,4,1,4,1,4,1,4,"No","Jacob Frey",5,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,61,"woman","White","2yearColl","$40,001-$60,000",3,3,1,0,0,1,0,"I actually think Fry is doing a good job."
"HQ828uk","New Jersey","Morris","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",40,0,0,0,1,NA,NA,0,1,0,5,3,5,2.5,5,3,5,2,"Yes","Mikie Sherill",4,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,54,"woman","White","4yearColl","$180,001-$200,000",10,4,1,0,0,1,0,"Good survey. If a progress bar could be added, it would be better."
"HR188kp","New Jersey","Mercer","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",71,0,0,0,1,"Mikie Sherill",0,0,0,1,1,2,7,4.5,7,5,7,4,"Yes","Mikie Sherill",1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,39,"woman","Black or African American","4yearColl","$20,001-$40,000",2,4,0,0,0,1,0,NA
"HR599oo","New Jersey","Monmouth","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",34,0,0,0,1,"Mikie Sherill",0,0,0,1,6,4,6.5,3,7,3,6,3,"Yes","Mikie Sherill",1,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,30,"woman","Black or African American","MA","$40,001-$60,000",3,5,0,0,0,1,0,NA
"HT643re","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",16,1,1,0,0,"Omar Fateh",1,1,0,0,1,5,5.5,1,6,1,5,1,"No","Omar Fateh",1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,30,"woman","White","MA","$40,001-$60,000",3,5,1,0,0,1,0,NA
"HW321zl","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",60,1,1,0,0,NA,NA,NA,NA,NA,5,1,1,5,1,5,1,5,"Yes","Zohran Mamdani",1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,32,"man","White","4yearColl","$20,001-$40,000",2,4,1,1,0,1,0,NA
"HW450ej","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",40,1,1,0,0,NA,NA,NA,NA,NA,4,1,4,4,4,4,4,4,"Yes","Zohran Mamdani",3,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,32,"woman","Hispanic, Latino, or Spanish origin","4yearColl","$100,001-$120,000",6,4,0,0,0,1,0,NA
"IA142yj","Washington","Garfield","Bruce Harrell","Katie Wilson","Mayoral","Seattle",20,0,0,0,1,"Bruce Harrell",0,0,0,1,2,6,3.5,4,5,3,2,5,"Not sure","Bruce Harrell",6,"Republican",NA,"Strong",NA,"Republican | Strong","Rep",1,52,"man","White","MA","$100,001-$120,000",6,5,1,1,1,0,0,NA
"ID524qp","New Jersey","Monmouth","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",53,0,0,0,1,"Mikie Sherill",0,0,0,1,4,4,5,3,5,3,5,3,"Yes","Mikie Sherill",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,28,"woman","White","4yearColl","$80,001-$100,000",5,4,1,0,0,1,0,NA
"IG286jp","New Jersey","Gloucester","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",60,1,1,0,0,"Jack Ciattarelli",1,1,0,0,5,1,5.5,1.5,5,1,6,2,"Yes","Jack Ciattarelli",6,"Republican",NA,"Strong",NA,"Republican | Strong","Rep",1,38,"man","White","MA","$180,001-$200,000",10,5,1,1,1,0,0,NA
"IL915xy","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",92,1,1,0,0,"Zohran Mamdani",1,1,0,0,6,4,3.5,4,1,6,6,2,"Yes","Zohran Mamdani",2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,42,"man","Black or African American","4yearColl","$40,001-$60,000",3,4,0,1,0,1,0,NA
"IM617gp","New York","Queens","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",10,1,1,0,0,NA,NA,NA,NA,NA,5,3,2.5,4.5,2,4,3,5,"Yes","Zohran Mamdani",2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,25,"man","Asian","4yearColl","$20,001-$40,000",2,4,0,1,0,1,0,NA
"IM950ps","New York","Queens","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",50,0,0,0,1,"Andrew Cuomo",0,0,0,1,7,3,1,5,1,5,1,5,"Yes","Andrew Cuomo",5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong","Rep",1,41,"woman","Asian","4yearColl","Over $200,000",11,4,0,0,1,0,0,NA
"IN988rh","New Jersey","Ocean","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",20,NA,0,1,0,"Mikie Sherill",0,0,0,1,1,2,7,1,7,1,7,1,"Yes",NA,3,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic","Dem",1,36,"man","White","4yearColl","$40,001-$60,000",3,4,1,1,0,0,1,NA
"IO105nh","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",66,1,1,0,0,"Zohran Mamdani",1,1,0,0,1,7,4,4,1,7,7,1,"No","Zohran Mamdani",1,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic","Dem",1,41,"woman","White","4yearColl","$80,001-$100,000",5,4,1,0,0,0,1,NA
"IO207kh","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",80,0,0,0,1,NA,NA,0,1,0,3,5,4.5,3,4,1,5,5,"No","Jacob Frey",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,39,"man","White","GED","$20,001-$40,000",2,2,1,1,0,1,0,NA
"IP051gu","New Jersey","Middlesex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",59,0,0,0,1,"Mikie Sherill",0,0,0,1,7,1,7,1,7,1,7,1,"Yes","Mikie Sherill",2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,27,"woman","White","4yearColl",NA,NA,4,1,0,0,1,0,NA
"IP190pk","New Jersey","Middlesex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",51,1,1,0,0,"Jack Ciattarelli",1,1,0,0,6,3,4.5,5.5,6,6,3,5,"Yes","Jack Ciattarelli",6,"Republican",NA,"Strong",NA,"Republican | Strong","Rep",1,20,"woman","White","GED","$180,001-$200,000",10,2,1,0,1,0,0,NA
"IQ301cv","Washington","Snohomish","Bruce Harrell","Katie Wilson","Mayoral","Seattle",20,NA,0,1,0,NA,NA,0,1,0,2,5,4.5,2,4,1,5,3,"No",NA,3,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,19,"woman","White","GED","$120,001-$140,000",7,2,1,0,0,1,0,NA
"IU556ku","New Jersey","Bergen","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",44,0,0,0,1,"Mikie Sherill",0,0,0,1,4,3,6.5,4.5,6,3,7,6,"Yes","Mikie Sherill",1,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,48,"man","Asian","4yearColl","$120,001-$140,000",7,4,0,1,0,1,0,NA
