"PID","STATE","COUNTY","CAND_1","CAND_2","RACETYPE","PLACENAME","lebe_cont","vote_sweep","vote_sweep_all","vote_other","vote_inc_all","cand1_change","cand2_change","cand1_rightwing","cand2_rightwing","cand1_cult","cand2_cult","cand1_econ","cand2_econ","vote_turnout","vote_who","ideo","party_gen","party_dem","party_rep","party_ind","party_followup","is_elg","age","gender","race","edu","income","income_num","edu_num","white_bin","man_bin","rep_bin","dem_bin","ind_bin","feedback"
"QJ088rr","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",20,NA,0,1,0,2,5,2.5,2.5,1,1,4,4,"Yes",NA,1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,68,"woman","White","4yearColl","$140,001-$160,000",8,4,1,0,0,1,0,NA
"QJ431qu","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",62,1,1,0,0,7,1,4,4,1,7,7,1,"No","Zohran Mamdani",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,28,"man","Asian","4yearColl","$80,001-$100,000",5,4,0,1,0,1,0,NA
"KJ157vs","New Jersey","Bergen","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",81,0,0,0,1,1,4,7,1,7,1,7,1,"No","Mikie Sherill",3,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,29,"woman","White","GED","$40,001-$60,000",3,2,1,0,0,1,0,NA
"QH303iy","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",90,1,1,0,0,5,1,1,5.5,1,7,1,4,"Yes","Zohran Mamdani",1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,18,"man","White","GED","$20,001-$40,000",2,2,1,1,0,1,0,NA
"OK694md","New Jersey","Ocean","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",30,0,0,0,1,7,4,6.5,2.5,6,2,7,3,"Yes","Mikie Sherill",4,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,33,"woman","White","PHD","Over $200,000",11,6,1,0,0,0,1,NA
"YO732ji","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",20,0,0,0,1,1,7,5,1,5,1,5,1,"Yes","Jacob Frey",5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,20,"man","White","GED","$120,001-$140,000",7,2,1,1,1,0,0,NA
"UX116mz","New Jersey","Morris","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",31,1,1,0,0,3,1,5.5,1.5,5,1,6,2,"Yes","Jack Ciattarelli",4,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican",1,26,"man","Asian","4yearColl","$60,001-$80,000",4,4,0,1,0,0,1,NA
"AV490ha","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",24,0,0,0,1,5,4,4,5.5,4,5,4,6,"Not sure","Andrew Cuomo",4,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican",1,60,"man","Black or African American","4yearColl","$40,001-$60,000",3,4,0,1,0,0,1,NA
"UE281fh","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",37,0,0,0,1,7,2,1,2.5,1,2,1,3,"Yes","Andrew Cuomo",6,"Republican",NA,"Strong",NA,"Republican | Strong",1,32,"woman","White","GED","Over $200,000",11,2,1,0,1,0,0,"Despite opposing Cuomo (my primary vote was for Adams), I believe he will do less damage than Mamdani, thus I intend to vote for him. I dont think Sliwa has a chance of winning, so while I prefer his policies, I unfortunately think that voting for him is useless"
"MN795zl","New Jersey","Ocean","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",72,1,1,0,0,5,1,6,1,5,1,7,1,"Yes","Jack Ciattarelli",5,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican",1,33,"woman","multiracial","4yearColl","$40,001-$60,000",3,4,0,0,0,0,1,NA
"XV613po","New Jersey","Hudson","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",40,0,0,0,1,4,4,5,3.5,6,3,4,4,"Yes","Mikie Sherill",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,21,"man","Hispanic, Latino, or Spanish origin","GED","$40,001-$60,000",3,2,0,1,0,1,0,NA
"RR247st","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",42,NA,0,1,0,4,4,4,4,4,4,4,4,"Not sure",NA,1,"Democrat","Strong",NA,NA,"Democrat | Strong",0,25,"man","White","GED","$60,001-$80,000",4,2,1,1,0,1,0,"I cant tell if the attention check is meant to check bots because its so small that a human can barely read it"
"EA075dz","New Jersey","Essex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",75,0,0,0,1,7,2,5,3.5,7,3,3,4,"Yes","Mikie Sherill",1,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,33,NA,"multiracial","GED","$0-$20,000",1,2,0,NA,0,0,1,NA
"BZ650fk","New Jersey","Bergen","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",44,0,0,0,1,4,3,6.5,4.5,6,3,7,6,"Yes","Mikie Sherill",1,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,48,"man","Asian","4yearColl","$120,001-$140,000",7,4,0,1,0,1,0,NA
"ZQ440hw","New Jersey","Somerset","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",56,1,1,0,0,4,1,6,1,5,1,7,1,"Yes","Jack Ciattarelli",5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,52,"woman","White","4yearColl","Over $200,000",11,4,1,0,1,0,0,"Mikie Sherrill is a cheat and a liar."
"HE597ta","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",16,0,0,0,1,5,7,6.5,1,6,1,7,1,"No","Jacob Frey",6,"Republican",NA,"Strong",NA,"Republican | Strong",1,55,"woman","White","2yearColl","Over $200,000",11,3,1,0,1,0,0,NA
"EM752lp","New York","Bronx","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",61,1,1,0,0,5,2,1.5,5.5,1,5,2,6,"Yes","Zohran Mamdani",1,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,34,"man","Hispanic, Latino, or Spanish origin","GED","$0-$20,000",1,2,0,1,0,1,0,NA
"YF120ao","New York","Queens","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",100,NA,0,1,0,4,2,2,7,2,7,2,7,"Yes",NA,1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,27,"woman","Asian","MA","$0-$20,000",1,5,0,0,0,1,0,NA
"XO867rr","New Jersey","Essex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",62,0,0,0,1,1,7,7,1,7,1,7,1,"Yes","Mikie Sherill",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,56,"woman","Black or African American","GED","$20,001-$40,000",2,2,0,0,0,1,0,NA
"OU243ac","New Jersey","Somerset","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",100,NA,0,1,0,1,7,7,1,7,1,7,1,"Not sure",NA,4,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,30,"man","Black or African American","GED","$0-$20,000",1,2,0,1,0,0,1,NA
"ZR883yb","New Jersey","Monmouth","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",72,0,0,0,1,7,5,7,2.5,7,2,7,3,"Yes","Mikie Sherill",1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,44,"man","White","PHD","$80,001-$100,000",5,6,1,1,0,1,0,"None"
"SX653xr","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",70,1,1,0,0,6,1,4,4.5,2,7,6,2,"Yes","Zohran Mamdani",2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,27,"woman","Black or African American","2yearColl","$60,001-$80,000",4,3,0,0,0,1,0,NA
"YX452le","New Jersey","Sussex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",18,0,0,0,1,6,3,6.5,1.5,6,2,7,1,"Yes","Mikie Sherill",5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,55,"woman","White","MA","$120,001-$140,000",7,5,1,0,1,0,0,"I usually vote Republican, but as a teacher with a pension I have to go with the Democrat on this one."
"BC599ui","New Jersey","Burlington","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",50,NA,0,1,0,7,4,7,1,7,1,7,1,"No",NA,1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,34,"woman","Black or African American","GED","$80,001-$100,000",5,2,0,0,0,1,0,NA
"ND528qf","New Jersey","Sussex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",80,0,0,0,1,7,2,7,2.5,7,2,7,3,"Yes","Mikie Sherill",1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,40,"woman","White","2yearColl","$60,001-$80,000",4,3,1,0,0,1,0,NA
"CR504tg","Washington","King","Bruce Harrell","Katie Wilson","Mayoral","Seattle",80,1,1,0,0,3,5,4,2.5,4,3,4,2,"Yes","Katie Wilson",2,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,46,"man","multiracial","2yearColl","$0-$20,000",1,3,0,1,0,0,1,NA
"MH825yi","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",70,1,1,0,0,5,2,1.5,5,1,4,2,6,"Yes","Zohran Mamdani",3,"Democrat","Strong",NA,NA,"Democrat | Strong",1,37,"woman","White","4yearColl","$80,001-$100,000",5,4,1,0,0,1,0,NA
"BV037jk","New Jersey","Hudson","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",83,0,0,0,1,2,5,5,3,7,2,3,4,"Yes","Mikie Sherill",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,37,"woman","White","4yearColl","$100,001-$120,000",6,4,1,0,0,1,0,NA
"VJ570kj","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",73,1,1,0,0,5,3,3.5,4.5,2,6,5,3,"Yes","Zohran Mamdani",3,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,31,"man","Asian","GED","$20,001-$40,000",2,2,0,1,0,1,0,NA
"LP170py","New Jersey","Camden","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",30,NA,0,1,0,4,4,4,4,4,4,4,4,"Yes",NA,2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,36,"woman","White","4yearColl","$80,001-$100,000",5,4,1,0,0,1,0,NA
"RZ235ef","New York","Queens","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",25,1,1,0,0,4,3,3,4.5,3,4,3,5,"Yes","Zohran Mamdani",3,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,28,"man","Asian","GED","$60,001-$80,000",4,2,0,1,0,1,0,NA
"QN349bm","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",16,1,1,0,0,1,5,5.5,1,6,1,5,1,"No","Omar Fateh",1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,30,"woman","White","MA","$40,001-$60,000",3,5,1,0,0,1,0,NA
"LY380qx","New Jersey","Middlesex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",63,NA,0,1,0,6,1,7,4,7,3,7,5,"Yes","ACP Candidate",1,"Other party",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,46,"man","White","4yearColl","$20,001-$40,000",2,4,1,1,0,0,0,NA
"GB208kd","New Jersey","Somerset","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",41,0,0,0,1,7,1,6.5,3,6,3,7,3,"Yes","Mikie Sherill",3,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,29,"man","White","4yearColl","$80,001-$100,000",5,4,1,1,0,0,1,NA
"RY403ez","New Jersey","Monmouth","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",75,1,1,0,0,1,1,5.5,2.5,7,1,4,4,"Yes","Jack Ciattarelli",5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,33,"man","White","2yearColl","$40,001-$60,000",3,3,1,1,1,0,0,NA
"ZJ912pj","New Jersey","Passaic","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",50,0,0,0,1,7,3,5.5,1.5,7,1,4,2,"Yes","Mikie Sherill",2,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,29,"man","Hispanic, Latino, or Spanish origin","4yearColl","$60,001-$80,000",4,4,0,1,0,0,1,NA
"LB381tn","Washington","King","Bruce Harrell","Katie Wilson","Mayoral","Seattle",75,1,1,0,0,1,2,4,3,3,2,5,4,"Yes","Katie Wilson",1,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,20,"man","Hispanic, Latino, or Spanish origin","GED","Over $200,000",11,2,0,1,0,0,1,NA
"HO234xo","New Jersey","Hudson","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",40,0,0,0,1,2,5,4.5,1,4,1,5,1,"Yes","Mikie Sherill",2,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,53,"woman","Black or African American","GED","$180,001-$200,000",10,2,0,0,0,0,1,NA
"UT529uz","New Jersey","Ocean","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",15,1,1,0,0,7,1,6,1,6,1,6,1,"Yes","Jack Ciattarelli",6,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican",1,29,"man","multiracial","MA","$40,001-$60,000",3,5,0,1,0,0,1,NA
"KD675kl","New York","Queens","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",90,1,1,0,0,6,1,4,4.5,1,4,7,5,"Yes","Zohran Mamdani",1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,39,"man","multiracial","4yearColl","$120,001-$140,000",7,4,0,1,0,1,0,NA
"EG844gw","New Jersey","Mercer","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",72,1,1,0,0,3,6,5.5,3,5,3,6,3,"Yes","Jack Ciattarelli",5,"Independent",NA,NA,"Neither","Independent | Neither",1,56,"woman","White","MA","$0-$20,000",1,5,1,0,0,0,1,NA
"DI358ei","New York","Queens","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",33,NA,0,1,0,7,1,4,2.5,1,3,7,2,"Yes",NA,2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,24,"woman","Asian","4yearColl","$0-$20,000",1,4,0,0,0,1,0,NA
"IW013ni","Washington","King","Bruce Harrell","Katie Wilson","Mayoral","Seattle",10,1,1,0,0,1,2,4,2.5,3,2,5,3,"Yes","Katie Wilson",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,40,"man","multiracial","MA","$160,001-$180,000",9,5,0,1,0,1,0,NA
"DX965wq","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",38,1,1,0,0,6,2,2,6,1,6,3,6,"Yes","Zohran Mamdani",4,"Independent",NA,NA,"Neither","Independent | Neither",1,32,"man","Middle Eastern or North African","PHD","Over $200,000",11,6,0,1,0,0,1,NA
"YJ554eq","New Jersey","Monmouth","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",0,1,1,0,0,5,1,5,1,6,1,4,1,"Yes","Jack Ciattarelli",5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,49,"woman","White","GED","$140,001-$160,000",8,2,1,0,1,0,0,NA
"YO599ip","New Jersey","Warren","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",19,0,0,0,1,7,3,4,5,7,3,1,7,"Yes","Mikie Sherill",3,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,33,"woman","White","4yearColl","$40,001-$60,000",3,4,1,0,0,1,0,NA
"OE785cm","New Jersey","Ocean","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",100,0,0,0,1,7,3,5,3.5,7,3,3,4,"Yes","Mikie Sherill",6,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,41,"woman","White","GED","$0-$20,000",1,2,1,0,0,1,0,NA
"XQ017yf","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",16,NA,0,1,0,1,4,4.5,3,4,3,5,3,"No",NA,1,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,24,"woman","Black or African American","4yearColl","$20,001-$40,000",2,4,0,0,0,0,1,NA
"MN791hm","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",17,NA,0,1,0,3,4,3,4.5,1,5,5,4,"Not sure",NA,4,"Independent",NA,NA,"Neither","Independent | Neither",1,21,"woman","White","GED","$160,001-$180,000",9,2,1,0,0,0,1,NA
"UH214ih","New Jersey","Bergen","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",51,0,0,0,1,6,3,6.5,2.5,6,3,7,2,"Yes","Mikie Sherill",2,"Independent",NA,NA,"Neither","Independent | Neither",1,61,"woman","White","2yearColl","$160,001-$180,000",9,3,1,0,0,0,1,NA
"VZ909ip","New York","Bronx","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",82,1,1,0,0,4,1,1.5,7,2,7,1,7,"Yes","Zohran Mamdani",1,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,37,"woman","Black or African American","4yearColl","$40,001-$60,000",3,4,0,0,0,0,1,NA
"JM247bs","Washington","King","Bruce Harrell","Katie Wilson","Mayoral","Seattle",64,NA,0,1,0,3,5,5,3,5,3,5,3,"No",NA,3,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,29,"man","Asian","4yearColl","$100,001-$120,000",6,4,0,1,0,0,1,NA
"FE396mp","New Jersey","Bergen","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",51,0,0,0,1,1,1,7,5.5,7,4,7,7,"Not sure","Mikie Sherill",1,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,26,"woman","multiracial","PHD","$80,001-$100,000",5,6,0,0,0,1,0,NA
"VW270zv","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",7,NA,0,1,0,7,3,1,5.5,1,7,1,4,"Not sure","Curtis Sliwa",2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,25,"woman","White","4yearColl","Over $200,000",11,4,1,0,0,1,0,NA
"JT083sn","New Jersey","Middlesex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",72,0,0,0,1,4,3,6,3.5,6,3,6,4,"No","Mikie Sherill",4,"Independent",NA,NA,"Neither","Independent | Neither",1,40,"man","White","GED","$100,001-$120,000",6,2,1,1,0,0,1,NA
"UF218yt","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",80,1,1,0,0,2,5,5,2,5,2,5,2,"Yes","Omar Fateh",1,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,22,"woman","White","2yearColl","$20,001-$40,000",2,3,1,0,0,0,1,NA
"KD621cs","New York","Queens","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",80,NA,0,1,0,7,1,1,7,1,7,1,7,"Not sure",NA,1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,43,"woman","Asian","4yearColl","$100,001-$120,000",6,4,0,0,0,1,0,NA
"AT354cp","New Jersey","Union","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",84,0,0,0,1,6,4,4.5,3.5,6,3,3,4,"Yes","Mikie Sherill",1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,19,"woman","Asian","4yearColl","Over $200,000",11,4,0,0,0,1,0,NA
"VW695gw","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",80,1,1,0,0,5,2,2,5,2,5,2,5,"Yes","Zohran Mamdani",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,29,"man","Asian","4yearColl","$40,001-$60,000",3,4,0,1,0,1,0,NA
"PZ731vf","New Jersey","Union","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",58,0,0,0,1,4,4,4.5,4.5,6,4,3,5,"Yes","Mikie Sherill",3,"Democrat","Strong",NA,NA,"Democrat | Strong",1,48,"woman","White","MA","$80,001-$100,000",5,5,1,0,0,1,0,NA
"WF037ko","New Jersey","Middlesex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",26,NA,0,1,0,4,2,5.5,2.5,6,2,5,3,"Yes",NA,4,"Independent",NA,NA,"Neither","Independent | Neither",1,70,"man","White","4yearColl","$60,001-$80,000",4,4,1,1,0,0,1,NA
"XS297bk","Minnesota","Anoka","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",20,0,0,0,1,1,1,4.5,2.5,4,2,5,3,"Yes","Jacob Frey",3,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,30,"man","White","4yearColl","$180,001-$200,000",10,4,1,1,0,1,0,NA
"US207zb","New York","Queens","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",83,1,1,0,0,5,1,1.5,6.5,1,6,2,7,"Yes","Zohran Mamdani",1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,31,NA,"White","4yearColl","$0-$20,000",1,4,1,NA,0,1,0,"n/a"
"NR689hw","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",8,NA,0,1,0,6,4,2.5,4,1,4,4,4,"Yes",NA,2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,64,"woman","White","GED","$80,001-$100,000",5,2,1,0,0,1,0,NA
"AY329df","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",40,1,1,0,0,2,5,5.5,2,5,2,6,2,"Yes","Omar Fateh",1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,31,"man","White","2yearColl","$80,001-$100,000",5,3,1,1,0,1,0,NA
"FK383ak","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",84,1,1,0,0,6,2,1.5,5,1,5,2,5,"Yes","Zohran Mamdani",2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,25,"woman","Asian","4yearColl","$40,001-$60,000",3,4,0,0,0,1,0,"n/a"
"LS343zq","New Jersey","Hudson","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",81,0,0,0,1,1,1,7,2,7,3,7,1,"Yes","Mikie Sherill",2,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,33,"woman","Black or African American","2yearColl","$100,001-$120,000",6,3,0,0,0,0,1,NA
"WA492dv","New Jersey","Essex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",20,NA,0,1,0,4,5,4,4.5,4,5,4,4,"Yes",NA,4,"Independent",NA,NA,"Neither","Independent | Neither",1,44,"woman","Black or African American","4yearColl","$100,001-$120,000",6,4,0,0,0,0,1,NA
"AI953zx","New Jersey","Bergen","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",87,0,0,0,1,4,6,5.5,3,7,2,4,4,"Not sure","Mikie Sherill",1,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,19,"man","White","GED","$60,001-$80,000",4,2,1,1,0,0,1,NA
"LL432qw","New Jersey","Warren","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",60,0,0,0,1,5,4,5.5,3,5,3,6,3,"Not sure","Mikie Sherill",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,31,"man","Asian",NA,"$20,001-$40,000",2,NA,0,1,0,1,0,NA
"EF513yy","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",73,1,1,0,0,1,6,5,4.5,4,6,6,3,"No","Omar Fateh",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,32,"man","White","4yearColl","Over $200,000",11,4,1,1,0,1,0,NA
"YA933tk","New Jersey","Warren","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",60,0,0,0,1,5,4,5.5,3,5,3,6,3,"Not sure","Mikie Sherill",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,31,"man","Asian","GED","$20,001-$40,000",2,2,0,1,0,1,0,"This was curious."
"PB278ij","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",80,NA,0,1,0,3,5,5,3,5,3,5,3,"Not sure",NA,5,"No preference",NA,NA,"Neither","Independent | Neither",1,26,"man","Black or African American","4yearColl","$60,001-$80,000",4,4,0,1,0,0,0,NA
"NE743vf","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",6,1,1,0,0,5,2,1.5,5,2,5,1,5,"Yes","Zohran Mamdani",3,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,43,"man","White","4yearColl","$160,001-$180,000",9,4,1,1,0,0,1,NA
"CG053gl","New Jersey","Bergen","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",43,NA,0,1,0,4,4,4,4,4,4,4,4,"Not sure",NA,2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,20,NA,"Asian","GED","$80,001-$100,000",5,2,0,NA,0,1,0,NA
"OO588nb","Washington","King","Bruce Harrell","Katie Wilson","Mayoral","Seattle",5,1,1,0,0,3,6,2,1,2,1,2,1,"Yes","Katie Wilson",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,33,"man","multiracial","MA","$180,001-$200,000",10,5,0,1,0,1,0,NA
"BY701xp","Washington","King","Bruce Harrell","Katie Wilson","Mayoral","Seattle",100,0,0,0,1,5,5,1,1,1,1,1,1,"Yes","Bruce Harrell",1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,36,"woman","American Indian or Alaska Native","GED","$20,001-$40,000",2,2,0,0,0,1,0,NA
"BN649mh","New York","Queens","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",40,1,1,0,0,6,2,1.5,6,1,7,2,5,"No","Zohran Mamdani",4,"No preference",NA,NA,"Neither","Independent | Neither",1,26,"man","White","2yearColl","$60,001-$80,000",4,3,1,1,0,0,0,NA
"RM960df","New Jersey","Hudson","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",100,NA,0,1,0,4,4,4,4,4,4,4,4,"No",NA,1,"No preference",NA,NA,"Neither","Independent | Neither",1,42,"woman","Black or African American","noHS","$20,001-$40,000",2,1,0,0,0,0,0,NA
"BM904sd","New Jersey","Essex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",30,0,0,0,1,7,3,7,1,7,1,7,1,"Yes","Mikie Sherill",4,"Other party",NA,NA,"Neither","Independent | Neither",1,52,"woman","multiracial","GED","$60,001-$80,000",4,2,0,0,0,0,0,NA
"SG363uk","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",69,0,0,0,1,2,3,2.5,3.5,3,3,2,4,"Not sure","Jacob Frey",1,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,38,"woman","White","2yearColl","$20,001-$40,000",2,3,1,0,0,1,0,"No comments"
"CP684qz","New Jersey","Ocean","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",42,1,1,0,0,5,2,4.5,4.5,6,3,3,6,"Yes","Jack Ciattarelli",4,"Republican",NA,"Strong",NA,"Republican | Strong",1,50,"woman","White","MA","$100,001-$120,000",6,5,1,0,1,0,0,NA
"FM328yl","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",81,1,1,0,0,7,1,2.5,7,2,7,3,7,"Yes","Zohran Mamdani",1,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,31,"woman","Asian","4yearColl","$140,001-$160,000",8,4,0,0,0,0,1,NA
